"Date","Volume"
"2020-01-26T00:00:00.000Z","3283750798"
"2020-01-27T00:00:00.000Z","3832184228"
"2020-01-28T00:00:00.000Z","4223084845"
"2020-01-29T00:00:00.000Z","3891227788"
"2020-01-30T00:00:00.000Z","6042169957"
"2020-01-31T00:00:00.000Z","5718104791"
"2020-02-01T00:00:00.000Z","6009767449"
"2020-02-02T00:00:00.000Z","5482993030"
"2020-02-03T00:00:00.000Z","4962547161"
"2020-02-04T00:00:00.000Z","4445519538"
"2020-02-05T00:00:00.000Z","5174155652"
"2020-02-06T00:00:00.000Z","5463272394"
"2020-02-07T00:00:00.000Z","5051951258"
"2020-02-08T00:00:00.000Z","5496860399"
"2020-02-09T00:00:00.000Z","5145711108"
"2020-02-10T00:00:00.000Z","5374543376"
"2020-02-11T00:00:00.000Z","4742120918"
"2020-02-12T00:00:00.000Z","5698394996"
"2020-02-13T00:00:00.000Z","6577270475"
"2020-02-14T00:00:00.000Z","5382846670"
"2020-02-15T00:00:00.000Z","5612667760"
"2020-02-16T00:00:00.000Z","6186098306"
"2020-02-17T00:00:00.000Z","5593944695"
"2020-02-18T00:00:00.000Z","5600214717"
"2020-02-19T00:00:00.000Z","5298677185"
"2020-02-20T00:00:00.000Z","5500324693"
"2020-02-21T00:00:00.000Z","5583328181"
"2020-02-22T00:00:00.000Z","5547090434"
"2020-02-23T00:00:00.000Z","5705496961"
"2020-02-24T00:00:00.000Z","6355612214"
"2020-02-25T00:00:00.000Z","5755711246"
"2020-02-26T00:00:00.000Z","6518313483"
"2020-02-27T00:00:00.000Z","5649302854"
"2020-02-28T00:00:00.000Z","5266399749"
"2020-02-29T00:00:00.000Z","4168117352"
"2020-03-01T00:00:00.000Z","4317287191"
"2020-03-02T00:00:00.000Z","5309970238"
"2020-03-03T00:00:00.000Z","5412760345"
"2020-03-04T00:00:00.000Z","4429853608"
"2020-03-05T00:00:00.000Z","4712202709"
"2020-03-06T00:00:00.000Z","4766934524"
"2020-03-07T00:00:00.000Z","4258036532"
"2020-03-08T00:00:00.000Z","4523736331"
"2020-03-09T00:00:00.000Z","5097423294"
"2020-03-10T00:00:00.000Z","3945792927"
"2020-03-11T00:00:00.000Z","3807551814"
"2020-03-12T00:00:00.000Z","5444868880"
"2020-03-13T00:00:00.000Z","7552238198"
"2020-03-14T00:00:00.000Z","3270465986"
"2020-03-15T00:00:00.000Z","3434485463"
"2020-03-16T00:00:00.000Z","4079630236"
"2020-03-17T00:00:00.000Z","3289527849"
"2020-03-18T00:00:00.000Z","3170415992"
"2020-03-19T00:00:00.000Z","4157185543"
"2020-03-20T00:00:00.000Z","4537692970"
"2020-03-21T00:00:00.000Z","3438721430"
"2020-03-22T00:00:00.000Z","3148219029"
"2020-03-23T00:00:00.000Z","3598154774"
"2020-03-24T00:00:00.000Z","3331925793"
"2020-03-25T00:00:00.000Z","3133347522"
"2020-03-26T00:00:00.000Z","2827963692"
"2020-03-27T00:00:00.000Z","2962853270"
"2020-03-28T00:00:00.000Z","3119837445"
"2020-03-29T00:00:00.000Z","2683734233"
"2020-03-30T00:00:00.000Z","3318334905"
"2020-03-31T00:00:00.000Z","3359087002"
"2020-04-01T00:00:00.000Z","3303999600"
"2020-04-02T00:00:00.000Z","3985953572"
"2020-04-03T00:00:00.000Z","3482692346"
"2020-04-04T00:00:00.000Z","3229457622"
"2020-04-05T00:00:00.000Z","3084146015"
"2020-04-06T00:00:00.000Z","4287968687"
"2020-04-07T00:00:00.000Z","4391267713"
"2020-04-08T00:00:00.000Z","3831132142"
"2020-04-09T00:00:00.000Z","3631187987"
"2020-04-10T00:00:00.000Z","4008964133"
"2020-04-11T00:00:00.000Z","3374908252"
"2020-04-12T00:00:00.000Z","3639638078"
"2020-04-13T00:00:00.000Z","3998289644"
"2020-04-14T00:00:00.000Z","3716121881"
"2020-04-15T00:00:00.000Z","3696959521"
"2020-04-16T00:00:00.000Z","4984182877"
"2020-04-17T00:00:00.000Z","4096625538"
"2020-04-18T00:00:00.000Z","4508378329"
"2020-04-19T00:00:00.000Z","4563334114"
"2020-04-20T00:00:00.000Z","4293209435"
"2020-04-21T00:00:00.000Z","3954491838"
"2020-04-22T00:00:00.000Z","4029531589"
"2020-04-23T00:00:00.000Z","4757478698"
"2020-04-24T00:00:00.000Z","4788265185"
"2020-04-25T00:00:00.000Z","4769855704"
"2020-04-26T00:00:00.000Z","4687873111"
"2020-04-27T00:00:00.000Z","4473729902"
"2020-04-28T00:00:00.000Z","4413476561"
"2020-04-29T00:00:00.000Z","5673988960"
"2020-04-30T00:00:00.000Z","5724477325"
"2020-05-01T00:00:00.000Z","4581731065"
"2020-05-02T00:00:00.000Z","4453777871"
"2020-05-03T00:00:00.000Z","4667453994"
"2020-05-04T00:00:00.000Z","4488284400"
"2020-05-05T00:00:00.000Z","4187625277"
"2020-05-06T00:00:00.000Z","4575858023"
"2020-05-07T00:00:00.000Z","5080727910"
"2020-05-08T00:00:00.000Z","4780707207"
"2020-05-09T00:00:00.000Z","4741516484"
"2020-05-10T00:00:00.000Z","5783062532"
"2020-05-11T00:00:00.000Z","5121746343"
"2020-05-12T00:00:00.000Z","4734936547"
"2020-05-13T00:00:00.000Z","4565388581"
"2020-05-14T00:00:00.000Z","5023559798"
"2020-05-15T00:00:00.000Z","4340414828"
"2020-05-16T00:00:00.000Z","3879155974"
"2020-05-17T00:00:00.000Z","3901110454"
"2020-05-18T00:00:00.000Z","4473025831"
"2020-05-19T00:00:00.000Z","3612370257"
"2020-05-20T00:00:00.000Z","3448255432"
"2020-05-21T00:00:00.000Z","3143718509"
"2020-05-22T00:00:00.000Z","2908274408"
"2020-05-23T00:00:00.000Z","2576920703"
"2020-05-24T00:00:00.000Z","2656112321"
"2020-05-25T00:00:00.000Z","2701310002"
"2020-05-26T00:00:00.000Z","2475471673"
"2020-05-27T00:00:00.000Z","2757608482"
"2020-05-28T00:00:00.000Z","2743046058"
"2020-05-29T00:00:00.000Z","2632197768"
"2020-05-30T00:00:00.000Z","2852777896"
"2020-05-31T00:00:00.000Z","2637731569"
"2020-06-01T00:00:00.000Z","3035652544"
"2020-06-02T00:00:00.000Z","3060955005"
"2020-06-03T00:00:00.000Z","2691495449"
"2020-06-04T00:00:00.000Z","2697436350"
"2020-06-05T00:00:00.000Z","2551367878"
"2020-06-06T00:00:00.000Z","2160092222"
"2020-06-07T00:00:00.000Z","2385218875"
"2020-06-08T00:00:00.000Z","2359581648"
"2020-06-09T00:00:00.000Z","2141209283"
"2020-06-10T00:00:00.000Z","2146762421"
"2020-06-11T00:00:00.000Z","2554629198"
"2020-06-12T00:00:00.000Z","2260548556"
"2020-06-13T00:00:00.000Z","1739835590"
"2020-06-14T00:00:00.000Z","1782403292"
"2020-06-15T00:00:00.000Z","2090717318"
"2020-06-16T00:00:00.000Z","1841455099"
"2020-06-17T00:00:00.000Z","1996899442"
"2020-06-18T00:00:00.000Z","1576467272"
"2020-06-19T00:00:00.000Z","1712639222"
"2020-06-20T00:00:00.000Z","1500492583"
"2020-06-21T00:00:00.000Z","1362753187"
"2020-06-22T00:00:00.000Z","1659721584"
"2020-06-23T00:00:00.000Z","1365925951"
"2020-06-24T00:00:00.000Z","1493695398"
"2020-06-25T00:00:00.000Z","1310383546"
"2020-06-26T00:00:00.000Z","1714646169"
"2020-06-27T00:00:00.000Z","1453347400"
"2020-06-28T00:00:00.000Z","1337385786"
"2020-06-29T00:00:00.000Z","1668680719"
"2020-06-30T00:00:00.000Z","1390313389"
"2020-07-01T00:00:00.000Z","1220528740"
"2020-07-02T00:00:00.000Z","1338754444"
"2020-07-03T00:00:00.000Z","1122380451"
"2020-07-04T00:00:00.000Z","1173145659"
"2020-07-05T00:00:00.000Z","1170070065"
"2020-07-06T00:00:00.000Z","1743603778"
"2020-07-07T00:00:00.000Z","1360983976"
"2020-07-08T00:00:00.000Z","2161892498"
"2020-07-09T00:00:00.000Z","1985305536"
"2020-07-10T00:00:00.000Z","1840301462"
"2020-07-11T00:00:00.000Z","1764984238"
"2020-07-12T00:00:00.000Z","1598865182"
"2020-07-13T00:00:00.000Z","1724704950"
"2020-07-14T00:00:00.000Z","1882872130"
"2020-07-15T00:00:00.000Z","1809900342"
"2020-07-16T00:00:00.000Z","1543731673"
"2020-07-17T00:00:00.000Z","1336746650"
"2020-07-18T00:00:00.000Z","1141296421"
"2020-07-19T00:00:00.000Z","1140767149"
"2020-07-20T00:00:00.000Z","1152077279"
"2020-07-21T00:00:00.000Z","1384220462"
"2020-07-22T00:00:00.000Z","1383704376"
"2020-07-23T00:00:00.000Z","1775727714"
"2020-07-24T00:00:00.000Z","1620747746"
"2020-07-25T00:00:00.000Z","2433671618"
"2020-07-26T00:00:00.000Z","2587129920"
"2020-07-27T00:00:00.000Z","3397559596"
"2020-07-28T00:00:00.000Z","3293197775"
"2020-07-29T00:00:00.000Z","2572759911"
"2020-07-30T00:00:00.000Z","3015740898"
"2020-07-31T00:00:00.000Z","2461431454"
"2020-08-01T00:00:00.000Z","3124975567"
"2020-08-02T00:00:00.000Z","3499183526"
"2020-08-03T00:00:00.000Z","2250487587"
"2020-08-04T00:00:00.000Z","2088598738"
"2020-08-05T00:00:00.000Z","2144590019"
"2020-08-06T00:00:00.000Z","2240743679"
"2020-08-07T00:00:00.000Z","2756992175"
"2020-08-08T00:00:00.000Z","1726820323"
"2020-08-09T00:00:00.000Z","1601010110"
"2020-08-10T00:00:00.000Z","2247183310"
"2020-08-11T00:00:00.000Z","2754950222"
"2020-08-12T00:00:00.000Z","2450391467"
"2020-08-13T00:00:00.000Z","2843622469"
"2020-08-14T00:00:00.000Z","2476128674"
"2020-08-15T00:00:00.000Z","3063536363"
"2020-08-16T00:00:00.000Z","3595771595"
"2020-08-17T00:00:00.000Z","3997651594"
"2020-08-18T00:00:00.000Z","3627257060"
"2020-08-19T00:00:00.000Z","3345972244"
"2020-08-20T00:00:00.000Z","2797593636"
"2020-08-21T00:00:00.000Z","2909731719"
"2020-08-22T00:00:00.000Z","2317942996"
"2020-08-23T00:00:00.000Z","2315616100"
"2020-08-24T00:00:00.000Z","2490426542"
"2020-08-25T00:00:00.000Z","2625416624"
"2020-08-26T00:00:00.000Z","2067102732"
"2020-08-27T00:00:00.000Z","2212235187"
"2020-08-28T00:00:00.000Z","2206041301"
"2020-08-29T00:00:00.000Z","2006047086"
"2020-08-30T00:00:00.000Z","2759602454"
"2020-08-31T00:00:00.000Z","2561891272"
"2020-09-01T00:00:00.000Z","2717986649"
"2020-09-02T00:00:00.000Z","2790169260"
"2020-09-03T00:00:00.000Z","2765272845"
"2020-09-04T00:00:00.000Z","2851271830"
"2020-09-05T00:00:00.000Z","2831766570"
"2020-09-06T00:00:00.000Z","2075916067"
"2020-09-07T00:00:00.000Z","2235340013"
"2020-09-08T00:00:00.000Z","2314205963"
"2020-09-09T00:00:00.000Z","1828181736"
"2020-09-10T00:00:00.000Z","2001211524"
"2020-09-11T00:00:00.000Z","1835173089"
"2020-09-12T00:00:00.000Z","1588978329"
"2020-09-13T00:00:00.000Z","1785910878"
"2020-09-14T00:00:00.000Z","1786276098"
"2020-09-15T00:00:00.000Z","1663112038"
"2020-09-16T00:00:00.000Z","1677176316"
"2020-09-17T00:00:00.000Z","1701721113"
"2020-09-18T00:00:00.000Z","1135873393"
"2020-09-19T00:00:00.000Z","961716690"
"2020-09-20T00:00:00.000Z","1033913350"
"2020-09-21T00:00:00.000Z","1923483523"
"2020-09-22T00:00:00.000Z","1078696494"
"2020-09-23T00:00:00.000Z","1676705751"
"2020-09-24T00:00:00.000Z","2070966440"
"2020-09-25T00:00:00.000Z","1849539132"
"2020-09-26T00:00:00.000Z","2123570272"
"2020-09-27T00:00:00.000Z","2217192656"
"2020-09-28T00:00:00.000Z","1923868466"
"2020-09-29T00:00:00.000Z","1790368155"
"2020-09-30T00:00:00.000Z","1979505099"
"2020-10-01T00:00:00.000Z","2558851054"
"2020-10-02T00:00:00.000Z","2201641713"
"2020-10-03T00:00:00.000Z","1707844978"
"2020-10-04T00:00:00.000Z","2034541387"
"2020-10-05T00:00:00.000Z","2349391995"
"2020-10-06T00:00:00.000Z","3013107749"
"2020-10-07T00:00:00.000Z","2167187221"
"2020-10-08T00:00:00.000Z","2350341454"
"2020-10-09T00:00:00.000Z","2250628685"
"2020-10-10T00:00:00.000Z","2781995604"
"2020-10-11T00:00:00.000Z","2601103257"
"2020-10-12T00:00:00.000Z","2646408249"
"2020-10-13T00:00:00.000Z","2177774803"
"2020-10-14T00:00:00.000Z","2213563866"
"2020-10-15T00:00:00.000Z","2340485565"
"2020-10-16T00:00:00.000Z","2331529601"
"2020-10-17T00:00:00.000Z","2169301016"
"2020-10-18T00:00:00.000Z","2636565895"
"2020-10-19T00:00:00.000Z","1771107656"
"2020-10-20T00:00:00.000Z","1757468523"
"2020-10-21T00:00:00.000Z","3534993796"
"2020-10-22T00:00:00.000Z","3814584794"
"2020-10-23T00:00:00.000Z","3519541892"
"2020-10-24T00:00:00.000Z","3891894018"
